scenario_id,estimator,history_s,frame_start_sample,reference_time_s,status,selected_history_s,estimate_rate_hz_s,rate_sigma_hz_s,receiver_truth_rate_hz_s,physical_truth_rate_hz_s,receiver_error_hz_s,physical_error_hz_s,receiver_covered_95,physical_covered_95,receiver_failure,physical_failure,step_phase,background_session_id,seed,truth_rate_hz_s,truth_acceleration_hz_s2,truth_jerk_hz_s3,snr_db,frame_occupancy,alias_change_hz,cfo_step_hz,sample_clock_offset_ppm
P008,causal_20ms_linear,0.02,93470000,1.3886687999999998,warmup,,,,6333.594555414016,6333.594555414016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,causal_20ms_linear,0.02,93616667,1.4473356,warmup,,,,6387.884850854104,6387.884850854104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,causal_20ms_linear,0.02,93720000,1.4886688,warmup,,,,6426.754619414016,6426.754619414016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,causal_20ms_linear,0.02,93830000,1.5326688,warmup,,,,6468.695447574016,6468.695447574016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,causal_20ms_linear,0.02,93850000,1.5406688,warmup,,,,6476.383452694015,6476.383452694015,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,causal_20ms_linear,0.02,93916667,1.5673355999999998,warmup,,,,6502.148932454104,6502.148932454104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,causal_20ms_linear,0.02,94186667,1.6753356,warmup,,,,6608.680205894104,6608.680205894104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,causal_20ms_linear,0.02,94270000,1.7086687999999999,warmup,,,,6642.266760214016,6642.266760214016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,causal_20ms_linear,0.02,94726667,1.8913356,warmup,,,,6832.2403527741035,6832.2403527741035,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,causal_20ms_linear,0.02,94856667,1.9433356,warmup,,,,6888.150788134104,6888.150788134104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,90006667,0.0033356,warmup,,,,5351.669468934104,5351.669468934104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,90056667,0.0233356,warmup,,,,5361.749482534105,5361.749482534105,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,90143333,0.058002,warmup,,,,5379.5056348006,5379.5056348006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,90216667,0.0873356,warmup,,,,5394.811926054104,5394.811926054104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,90343333,0.13800199999999999,warmup,,,,5421.8576828006,5421.8576828006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,90393333,0.158002,warmup,,,,5432.7456948006,5432.7456948006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,90546667,0.2193356,warmup,,,,5466.884015814104,5466.884015814104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,90700000,0.28066880000000005,warmup,,,,5502.150646294016,5502.150646294016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,90933333,0.374002,warmup,,,,5557.9826244006,5557.9826244006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,90983333,0.394002,warmup,,,,5570.2866364006,5570.2866364006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,90986667,0.3953356,warmup,,,,5571.1113354941035,5571.1113354941035,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,91073333,0.43000200000000005,warmup,,,,5592.736258000599,5592.736258000599,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,91133333,0.454002,warmup,,,,5607.9186724006,5607.9186724006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,91350000,0.5406688000000001,warmup,,,,5664.182812694015,5664.182812694015,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,91560000,0.6246688,warmup,,,,5720.866066454016,5720.866066454016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,91910000,0.7646688,warmup,,,,5820.042156054015,5820.042156054015,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,92163333,0.866002,warmup,,,,5895.4949196006,5895.4949196006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,92500000,1.0006688,warmup,,,,6000.535107094016,6000.535107094016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,92530000,1.0126688,warmup,,,,6010.159114774016,6010.159114774016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,92686667,1.0753355999999998,warmup,,,,6061.119797894104,6061.119797894104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,92720000,1.0886688,warmup,,,,6072.114363414016,6072.114363414016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,92786667,1.1153355999999999,warmup,,,,6094.263825094104,6094.263825094104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,92983333,1.194002,warmup,,,,6160.8471164006005,6160.8471164006005,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,93166667,1.2673356,warmup,,,,6224.588728454104,6224.588728454104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,93266667,1.3073355999999998,warmup,,,,6260.036755654104,6260.036755654104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,93403333,1.362002,warmup,,,,6309.2584172006,6309.2584172006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,93426667,1.3713355999999999,warmup,,,,6317.751999174104,6317.751999174104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,93446667,1.3793355999999999,warmup,,,,6325.0528046141035,6325.0528046141035,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,93470000,1.3886687999999998,warmup,,,,6333.594555414016,6333.594555414016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,93616667,1.4473356,warmup,,,,6387.884850854104,6387.884850854104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,93720000,1.4886688,warmup,,,,6426.754619414016,6426.754619414016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,93830000,1.5326688,warmup,,,,6468.695447574016,6468.695447574016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,93850000,1.5406688,warmup,,,,6476.383452694015,6476.383452694015,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,93916667,1.5673355999999998,warmup,,,,6502.148932454104,6502.148932454104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,94186667,1.6753356,warmup,,,,6608.680205894104,6608.680205894104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,94270000,1.7086687999999999,warmup,,,,6642.266760214016,6642.266760214016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,94726667,1.8913356,warmup,,,,6832.2403527741035,6832.2403527741035,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_125ms_linear,0.125,94856667,1.9433356,warmup,,,,6888.150788134104,6888.150788134104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,90006667,0.0033356,warmup,,,,5351.669468934104,5351.669468934104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,90056667,0.0233356,warmup,,,,5361.749482534105,5361.749482534105,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,90143333,0.058002,warmup,,,,5379.5056348006,5379.5056348006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,90216667,0.0873356,warmup,,,,5394.811926054104,5394.811926054104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,90343333,0.13800199999999999,warmup,,,,5421.8576828006,5421.8576828006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,90393333,0.158002,warmup,,,,5432.7456948006,5432.7456948006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,90546667,0.2193356,warmup,,,,5466.884015814104,5466.884015814104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,90700000,0.28066880000000005,warmup,,,,5502.150646294016,5502.150646294016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,90933333,0.374002,warmup,,,,5557.9826244006,5557.9826244006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,90983333,0.394002,warmup,,,,5570.2866364006,5570.2866364006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,90986667,0.3953356,warmup,,,,5571.1113354941035,5571.1113354941035,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,91073333,0.43000200000000005,warmup,,,,5592.736258000599,5592.736258000599,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,91133333,0.454002,warmup,,,,5607.9186724006,5607.9186724006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,91350000,0.5406688000000001,complete,0.5,5593.638980953416,233.24253128227545,5664.182812694015,5664.182812694015,-70.54383174059967,-70.54383174059967,True,True,False,False,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,91560000,0.6246688,warmup,,,,5720.866066454016,5720.866066454016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,91910000,0.7646688,warmup,,,,5820.042156054015,5820.042156054015,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,92163333,0.866002,warmup,,,,5895.4949196006,5895.4949196006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,92500000,1.0006688,warmup,,,,6000.535107094016,6000.535107094016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,92530000,1.0126688,warmup,,,,6010.159114774016,6010.159114774016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,92686667,1.0753355999999998,warmup,,,,6061.119797894104,6061.119797894104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,92720000,1.0886688,warmup,,,,6072.114363414016,6072.114363414016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,92786667,1.1153355999999999,warmup,,,,6094.263825094104,6094.263825094104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,92983333,1.194002,warmup,,,,6160.8471164006005,6160.8471164006005,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,93166667,1.2673356,warmup,,,,6224.588728454104,6224.588728454104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,93266667,1.3073355999999998,warmup,,,,6260.036755654104,6260.036755654104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,93403333,1.362002,warmup,,,,6309.2584172006,6309.2584172006,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,93426667,1.3713355999999999,warmup,,,,6317.751999174104,6317.751999174104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,93446667,1.3793355999999999,warmup,,,,6325.0528046141035,6325.0528046141035,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,93470000,1.3886687999999998,warmup,,,,6333.594555414016,6333.594555414016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,93616667,1.4473356,warmup,,,,6387.884850854104,6387.884850854104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,93720000,1.4886688,complete,0.5,6390.822310056283,339.4326062877244,6426.754619414016,6426.754619414016,-35.932309357733175,-35.932309357733175,True,True,False,False,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,93830000,1.5326688,warmup,,,,6468.695447574016,6468.695447574016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,93850000,1.5406688,warmup,,,,6476.383452694015,6476.383452694015,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,93916667,1.5673355999999998,complete,0.5,6240.168140207602,342.60328861493593,6502.148932454104,6502.148932454104,-261.98079224650246,-261.98079224650246,True,True,False,False,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,94186667,1.6753356,warmup,,,,6608.680205894104,6608.680205894104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,94270000,1.7086687999999999,warmup,,,,6642.266760214016,6642.266760214016,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,94726667,1.8913356,warmup,,,,6832.2403527741035,6832.2403527741035,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P008,fixed_500ms_linear,0.5,94856667,1.9433356,warmup,,,,6888.150788134104,6888.150788134104,,,,,,,no_step,cap-20260825T111222-a2d4ce2afb9a,913007,6000.0,800.0,300.0,-24.0,0.65,0.0,0.0,0.0
P009,causal_20ms_linear,0.02,20036667,0.015335600000000001,warmup,,,,4142.077395108837,4142.28450156739,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,20333333,0.134002,warmup,,,,4080.0898174645617,4080.2938245054906,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,20423333,0.170002,warmup,,,,4060.4494399759637,4060.6524649857433,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,20503333,0.202002,warmup,,,,4042.6649592907247,4042.8670950653545,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,20536667,0.2153356,warmup,,,,4035.1639508541944,4035.365711573714,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,20576667,0.2313356,warmup,,,,4026.092527150583,4026.293834293248,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,20626667,0.25133560000000005,warmup,,,,4014.645258320393,4014.8459930924623,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,20826667,0.3313356,warmup,,,,3967.6563029921376,3967.8546882870723,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,20843333,0.338002,warmup,,,,3963.654059077042,3963.8522442572794,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,20850000,0.34066880000000005,warmup,,,,3962.049284331119,3962.247389271616,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,20890000,0.3566688,warmup,,,,3952.3763214236837,3952.5739427099898,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,20910000,0.3646688,warmup,,,,3947.511042849786,3947.7084208691226,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,20970000,0.38866880000000004,warmup,,,,3932.8000186473737,3932.996661106306,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,21030000,0.4126688,warmup,,,,3917.916211723881,3918.112109983165,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,21070000,0.4286688,warmup,,,,3907.8976833742863,3908.093080700891,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,21200000,0.4806688,warmup,,,,3874.807119274788,3875.000862052506,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,21303333,0.5220020000000001,warmup,,,,3847.9258419327443,3848.1182406297944,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,21363333,0.546002,warmup,,,,3832.0821319631564,3832.273738464806,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,21386667,0.5553356,warmup,,,,3825.873849449185,3826.0651455328284,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,21433333,0.574002,warmup,,,,3813.3794255039384,3813.5700968585757,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,21466667,0.5873356000000001,warmup,,,,3804.390536101084,3804.5807580056326,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,21566667,0.6273356,warmup,,,,3777.1044376132572,3777.293295195828,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,21760000,0.7046688,warmup,,,,3722.9904781482223,3723.1766299989986,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,21766667,0.7073356000000001,warmup,,,,3721.0923846286046,3721.2784415735186,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,21813333,0.726002,warmup,,,,3707.746857956822,3707.9322476170614,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
P009,causal_20ms_linear,0.02,21886667,0.7553356,warmup,,,,3686.563644992053,3686.7479754784044,,,,,,,no_step,cap-20260825T062228-886fe2dd9cde,913008,3500.0,-800.0,-300.0,-24.0,1.0,-750.0,0.0,25.0
