method,frame_count,span_s,reference_time_s,cfo_hz,rate_hz_s,conditional_rate_sigma_hz_s,training_objective,even_exact_objective,even_control_objective,odd_exact_objective,odd_control_objective,even_exact_minus_control,odd_exact_minus_control,odd_cfo_rms_hz,odd_cfo_median_absolute_hz,cfo_search_boundary,rate_search_boundary,profile_support_complete,fit_symbols,validation_symbols,carrier_phase_connected,odd_symbols_influenced_fit,label,window_id,duration_ms,block_index,window_start_s,window_stop_s,initial_glrt_rate_hz_s,rate_delta_from_glrt_hz_s
glrt_rate_recentered,15,0.018666799999998318,50.58944506666667,-194498.53392274491,-3699.3178338277826,,-8.984921073595629,-8.984921073595629,-1320.3264734439795,-17.91064459334899,-1309.096177403955,1311.3415523703839,1291.185532810606,63.09780941665479,32.96327841168386,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0079,20.0,79,50.5801116,50.5987784,-3699.3178338277826,0.0
frame_maxima,15,0.018666799999998318,50.58944506666667,-194495.05657316506,-4891.463069221904,1842.4321203777956,-9.288327045859443,-9.288327045859443,-1320.5777005155785,-22.678909225230356,-1309.0938866073186,1311.289373469719,1286.4149773820882,67.1008914897534,32.702954508102266,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0079,20.0,79,50.5801116,50.5987784,-3699.3178338277826,-1192.1452353941218
summed_profile,15,0.018666799999998318,50.58944506666667,-194508.53392274491,-6199.317833827783,205.6308699189099,-7.759642611817963,-7.759642611817963,-1320.3962904431223,-19.244048856878223,-1308.9012619200969,1312.6366478313043,1289.6572130632187,65.77242695469357,33.46548654403887,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0079,20.0,79,50.5801116,50.5987784,-3699.3178338277826,-2500.0000000000005
occupancy_mixture,15,0.018666799999998318,50.58944506666667,-194508.53392274491,-6199.317833827783,206.550567080172,-35.342700467888676,-7.759642611817963,-1320.3962904431223,-19.244048856878223,-1308.9012619200969,1312.6366478313043,1289.6572130632187,65.77242695469357,33.46548654403887,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0079,20.0,79,50.5801116,50.5987784,-3699.3178338277826,-2500.0000000000005
glrt_rate_recentered,15,0.018666799999998318,50.609445066666666,-194592.5202794214,-3699.3178338277826,,-6.273508562858935,-6.273508562858935,-1338.0837558379617,-3.8770394985412064,-1303.6655118202243,1331.8102472751027,1299.788472321683,42.041420874773884,17.892896893346915,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0080,20.0,80,50.6001116,50.6187784,-3699.3178338277826,0.0
frame_maxima,15,0.018666799999998318,50.609445066666666,-194599.33787502002,-7948.378956083599,1602.1065462649192,-10.093526754174338,-10.093526754174338,-1339.586627402294,-8.744001402617785,-1302.3543766605715,1329.4931006481197,1293.6103752579536,45.00643736692624,19.77193525477196,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0080,20.0,80,50.6001116,50.6187784,-3699.3178338277826,-4249.061122255816
summed_profile,15,0.018666799999998318,50.609445066666666,-194592.5202794214,-3699.3178338277826,120.98629703868039,-6.273508562858935,-6.273508562858935,-1338.0837558379617,-3.8770394985412064,-1303.6655118202243,1331.8102472751027,1299.788472321683,42.041420874773884,17.892896893346915,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0080,20.0,80,50.6001116,50.6187784,-3699.3178338277826,0.0
occupancy_mixture,15,0.018666799999998318,50.609445066666666,-194592.5202794214,-3699.3178338277826,121.42340073394949,-34.208274493504355,-6.273508562858935,-1338.0837558379617,-3.8770394985412064,-1303.6655118202243,1331.8102472751027,1299.788472321683,42.041420874773884,17.892896893346915,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0080,20.0,80,50.6001116,50.6187784,-3699.3178338277826,0.0
glrt_rate_recentered,15,0.018666799999998318,50.62944506666667,-194646.50663609803,-3699.3178338277826,,-11.180667555279893,-11.180667555279893,-1509.032632566005,-10.057270743881391,-1512.407329979147,1497.8519650107253,1502.3500592352657,47.85543389235486,23.185809523129137,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0081,20.0,81,50.6201116,50.6387784,-3699.3178338277826,0.0
frame_maxima,15,0.018666799999998318,50.62944506666667,-194649.64949346107,-624.7362962178645,3053.2078029168747,-13.691771795843547,-13.691771795843547,-1509.4937379089529,-11.344410032547563,-1512.0209878091428,1495.8019661131093,1500.6765777765952,44.996645960048916,30.857028465892654,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0081,20.0,81,50.6201116,50.6387784,-3699.3178338277826,3074.581537609918
summed_profile,15,0.018666799999998318,50.62944506666667,-194651.50663609803,-2699.3178338277826,,-11.755066548293268,-11.755066548293268,-1508.9564212253333,-9.006886339120447,-1512.2990907106428,1497.20135467704,1503.2922043715223,44.859341278936576,30.885035686631454,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0081,20.0,81,50.6201116,50.6387784,-3699.3178338277826,1000.0
occupancy_mixture,15,0.018666799999998318,50.62944506666667,-194651.50663609803,-2699.3178338277826,,-38.66101330550874,-11.755066548293268,-1508.9564212253333,-9.006886339120447,-1512.2990907106428,1497.20135467704,1503.2922043715223,44.859341278936576,30.885035686631454,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0081,20.0,81,50.6201116,50.6387784,-3699.3178338277826,1000.0
glrt_rate_recentered,14,0.018666800000005423,50.64896888571428,-194738.73144808528,-3699.3178338277826,,-8.372689836311189,-8.372689836311189,-1778.9620827283634,-11.149079847473521,-1756.833263226695,1770.5893928920523,1745.6841833792214,43.56058835246428,34.31555454610498,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0082,20.0,82,50.6401116,50.6587784,-3699.3178338277826,0.0
frame_maxima,14,0.018666800000005423,50.64896888571428,-194712.7551973285,-7431.889866219974,1868.6549690473855,-15.18393616876006,-15.18393616876006,-1778.08713711244,-32.93234989197774,-1757.2733449098555,1762.9032009436798,1724.3409950178777,50.066934402885806,33.84415292518679,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0082,20.0,82,50.6401116,50.6587784,-3699.3178338277826,-3732.572032392191
summed_profile,14,0.018666800000005423,50.64896888571428,-194728.73144808528,-4899.317833827783,450.4133652616186,-8.21656903440537,-8.21656903440537,-1778.5941827843042,-17.074943559701847,-1756.9778992733097,1770.3776137498987,1739.902955713608,43.4092325273725,36.22011928221036,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0082,20.0,82,50.6401116,50.6587784,-3699.3178338277826,-1200.0000000000005
occupancy_mixture,14,0.018666800000005423,50.64896888571428,-194728.73144808528,-4899.317833827783,451.8927188469402,-31.2679213890155,-8.21656903440537,-1778.5941827843042,-17.074943559701847,-1756.9778992733097,1770.3776137498987,1739.902955713608,43.4092325273725,36.22011928221036,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0082,20.0,82,50.6401116,50.6587784,-3699.3178338277826,-1200.0000000000005
glrt_rate_recentered,15,0.018666799999998318,50.66944506666667,-194834.47934945108,-3699.3178338277826,,-10.903571279955711,-10.903571279955711,-1347.572400419598,-13.042871376542898,-1247.4659329140711,1336.6688291396422,1234.4230615375282,58.90279492720162,29.787444176501594,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0083,20.0,83,50.6601116,50.6787784,-3699.3178338277826,0.0
frame_maxima,15,0.018666799999998318,50.66944506666667,-194846.76324229216,-1091.485926790694,2651.2269906655497,-12.521460930491648,-12.521460930491648,-1348.2238034818643,-20.05931309080866,-1247.2706931962982,1335.7023425513726,1227.2113801054895,60.3959525852549,34.01294336604769,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0083,20.0,83,50.6601116,50.6787784,-3699.3178338277826,2607.8319070370885
summed_profile,15,0.018666799999998318,50.66944506666667,-194834.47934945108,-1199.3178338277826,138.40793725189997,-10.128835759977811,-10.128835759977811,-1347.5604625085625,-13.60256771632627,-1247.1765862729892,1337.4316267485847,1233.5740185566628,55.29121229103309,38.20718991491594,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0083,20.0,83,50.6601116,50.6787784,-3699.3178338277826,2500.0
occupancy_mixture,15,0.018666799999998318,50.66944506666667,-194834.47934945108,-1199.3178338277826,138.67615067371318,-37.91714739858544,-10.128835759977811,-1347.5604625085625,-13.60256771632627,-1247.1765862729892,1337.4316267485847,1233.5740185566628,55.29121229103309,38.20718991491594,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0083,20.0,83,50.6601116,50.6787784,-3699.3178338277826,2500.0
glrt_rate_recentered,14,0.018666800000005423,50.68925459999999,-194887.76110939088,-3699.3178338277826,,-11.314570813334203,-11.314570813334203,-994.3730677517719,-3.7091925727053487,-946.6103392052022,983.0584969384378,942.9011466324969,31.583195650459743,19.911300911277067,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0084,20.0,84,50.6801116,50.6987784,-3699.3178338277826,0.0
frame_maxima,14,0.018666800000005423,50.68925459999999,-194909.24132639088,-7302.431850050137,2759.4943237092903,-12.643695476472086,-12.643695476472086,-993.417045847433,-4.83000131442603,-947.877857814275,980.7733503709609,943.047856499849,32.15248594214011,23.97691245470196,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0084,20.0,84,50.6801116,50.6987784,-3699.3178338277826,-3603.114016222354
summed_profile,14,0.018666800000005423,50.68925459999999,-194892.76110939088,-7274.317833827783,322.3646789042424,-10.192700492008349,-10.192700492008349,-993.5321860819604,-2.784280125811888,-947.7320416398001,983.339485589952,944.9477615139882,32.557161026828126,14.438517974936985,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0084,20.0,84,50.6801116,50.6987784,-3699.3178338277826,-3575.0000000000005
occupancy_mixture,14,0.018666800000005423,50.68925459999999,-194892.76110939088,-7274.317833827783,323.518661269834,-36.750590049429746,-10.192700492008349,-993.5321860819604,-2.784280125811888,-947.7320416398001,983.339485589952,944.9477615139882,32.557161026828126,14.438517974936985,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0084,20.0,84,50.6801116,50.6987784,-3699.3178338277826,-3575.0000000000005
glrt_rate_recentered,15,0.018666799999998318,50.709445066666675,-194962.45206280425,-3699.3178338277826,,-9.073662716929926,-9.073662716929926,-1743.0358597452016,-7.439529769746783,-1759.231939549768,1733.9621970282717,1751.7924097800212,45.49728777178203,26.076630777330138,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0085,20.0,85,50.7001116,50.7187784,-3699.3178338277826,0.0
frame_maxima,15,0.018666799999998318,50.709445066666675,-194968.4509326995,1125.9646200787633,1960.528583718461,-9.686666442010248,-9.686666442010248,-1743.8550976164292,-15.134248582190155,-1758.3443272066465,1734.168431174419,1743.2100786244564,50.11207799393293,39.37140435940819,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0085,20.0,85,50.7001116,50.7187784,-3699.3178338277826,4825.282453906546
summed_profile,15,0.018666799999998318,50.709445066666675,-194972.45206280425,-1199.3178338277826,212.15178775079062,-7.118896877126494,-7.118896877126494,-1743.0968950732301,-8.644515012451743,-1758.6701401056891,1735.9779981961037,1750.0256250932373,45.23700373001338,32.277899113687454,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0085,20.0,85,50.7001116,50.7187784,-3699.3178338277826,2500.0
occupancy_mixture,15,0.018666799999998318,50.709445066666675,-194972.45206280425,-1199.3178338277826,212.51144758356062,-32.720406645794604,-7.118896877126494,-1743.0968950732301,-8.644515012451743,-1758.6701401056891,1735.9779981961037,1750.0256250932373,45.23700373001338,32.277899113687454,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0085,20.0,85,50.7001116,50.7187784,-3699.3178338277826,2500.0
glrt_rate_recentered,15,0.018666799999998318,50.72944506666666,-195036.43841948075,-3699.3178338277826,,-14.858872569131204,-14.858872569131204,-1690.962781264026,-6.98624173101774,-1700.4747778827887,1676.103908694895,1693.4885361517709,47.2106988808923,25.934075987752294,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0086,20.0,86,50.7201116,50.7387784,-3699.3178338277826,0.0
frame_maxima,15,0.018666799999998318,50.72944506666666,-195048.0385775006,-5778.004487183709,3137.2069108812843,-15.350944364521752,-15.350944364521752,-1690.1486068341328,-7.021272332109451,-1701.7437618905592,1674.7976624696112,1694.7224895584498,48.923679453358055,20.804917987115914,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0086,20.0,86,50.7201116,50.7387784,-3699.3178338277826,-2078.6866533559264
summed_profile,15,0.018666799999998318,50.72944506666666,-195046.43841948075,-4949.317833827783,147.88626878885958,-14.699607398582016,-14.699607398582016,-1690.305522946175,-6.310111364709818,-1701.4499979932336,1675.605915547593,1695.1398866285238,47.75237120962406,20.235057282523485,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0086,20.0,86,50.7201116,50.7387784,-3699.3178338277826,-1250.0000000000005
occupancy_mixture,15,0.018666799999998318,50.72944506666666,-195041.43841948075,-4324.317833827783,206.24656454171273,-39.84871465306781,-14.770825712793686,-1690.6331157100878,-6.642336131459903,-1700.9631131829176,1675.862289997294,1694.3207770514578,47.080850812383375,25.10074265440926,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0086,20.0,86,50.7201116,50.7387784,-3699.3178338277826,-625.0000000000005
glrt_rate_recentered,15,0.018666799999998318,50.74944506666667,-195110.4247761573,-3699.3178338277826,,-10.7842785348745,-10.7842785348745,-1210.232440393524,-8.873448446989144,-1198.4112282699389,1199.4481618586494,1189.5377798229497,55.19294173084955,27.53417639475083,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0087,20.0,87,50.7401116,50.7587784,-3699.3178338277826,0.0
frame_maxima,15,0.018666799999998318,50.74944506666667,-195109.6833416293,-115.37611218811669,3330.743340479436,-14.12246524177487,-14.12246524177487,-1211.991030773732,-10.537948705368573,-1198.6024350239632,1197.8685655319573,1188.0644863185946,51.639081992251754,28.935049336549127,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0087,20.0,87,50.7401116,50.7587784,-3699.3178338277826,3583.941721639666
summed_profile,15,0.018666799999998318,50.74944506666667,-195110.4247761573,-3449.3178338277826,,-10.96033975507551,-10.96033975507551,-1210.3567715423435,-8.929775075758576,-1198.428987382933,1199.396431787268,1189.4992123071745,54.70804258574209,28.426932740287157,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0087,20.0,87,50.7401116,50.7587784,-3699.3178338277826,250.0
occupancy_mixture,15,0.018666799999998318,50.74944506666667,-195110.4247761573,-3199.3178338277826,,-39.06049476601899,-11.13640097528307,-1210.481102691161,-8.986101704521419,-1198.4467464959262,1199.3447017158778,1189.4606447914048,54.25704740570867,29.42696607360267,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0087,20.0,87,50.7401116,50.7587784,-3699.3178338277826,500.0
glrt_rate_recentered,14,0.018666799999998318,50.76915934285715,-195203.35414964973,-3699.3178338277826,,-9.398345867975312,-9.398345867975312,-1118.0943538829565,-12.745747352818443,-1190.108791290895,1108.696008014981,1177.3630439380765,65.05630231188799,29.973306906074868,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0088,20.0,88,50.7601116,50.7787784,-3699.3178338277826,0.0
frame_maxima,14,0.018666799999998318,50.76915934285715,-195197.05833367325,-2382.268932856216,2337.6912638279273,-9.620707315566012,-9.620707315566012,-1118.1587666889411,-12.878192501332741,-1190.1007113991707,1108.538059373375,1177.222518897838,62.370138242571855,28.788156851369422,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0088,20.0,88,50.7601116,50.7787784,-3699.3178338277826,1317.0489009715666
summed_profile,14,0.018666799999998318,50.76915934285715,-195203.35414964973,-3699.3178338277826,131.97132972478698,-9.398345867975312,-9.398345867975312,-1118.0943538829565,-12.745747352818443,-1190.108791290895,1108.696008014981,1177.3630439380765,65.05630231188799,29.973306906074868,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0088,20.0,88,50.7601116,50.7787784,-3699.3178338277826,0.0
occupancy_mixture,14,0.018666799999998318,50.76915934285715,-195203.35414964973,-3699.3178338277826,132.6482878069717,-36.49917736864582,-9.398345867975312,-1118.0943538829565,-12.745747352818443,-1190.108791290895,1108.696008014981,1177.3630439380765,65.05630231188799,29.973306906074868,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0088,20.0,88,50.7601116,50.7787784,-3699.3178338277826,0.0
