session_id,alias_changes,attempted,case,cfo_rms_hz,common,delay_rms_ns,profile,raw_cfo_rms_hz,recovered
scan-hop-78bfff64757c1fbd,0,16,frequency,13.378690149021223,4,0.013270825219223245,grid8192,13.378690149023118,4
scan-hop-78bfff64757c1fbd,0,16,frequency,0.18483044687997016,4,0.3763403940885275,local512,0.18483044688169176,4
scan-hop-78bfff64757c1fbd,0,16,frequency,0.18283184367656335,4,0.3763403940885275,joint512,0.18283184367863223,4
scan-hop-78bfff64757c1fbd,0,16,delay,0.5149499726230811,4,4.345607576357437,grid512,0.5149499726230811,4
scan-hop-78bfff64757c1fbd,0,16,delay,0.5149499726231049,4,4.417421370797009,grid8192,0.5149499726231049,4
scan-hop-78bfff64757c1fbd,0,16,delay,0.5533482962267667,4,4.345607576357437,local512,0.5533482962267667,4
scan-hop-78bfff64757c1fbd,0,16,delay,0.5695358243544019,4,4.345607576357437,joint512,0.5695358243544019,4
scan-hop-7560d96129525ada,0,16,frequency,30.087272912756383,2,0.07762902665965846,grid512,30.087272912761794,2
scan-hop-7560d96129525ada,0,16,frequency,10.375755976569959,2,0.009870324848408291,grid8192,10.375755976571106,2
scan-hop-7560d96129525ada,0,16,frequency,0.10708641737542361,2,0.07762902665965846,local512,0.10708641738021689,2
scan-hop-7560d96129525ada,0,16,frequency,0.05622061983771263,2,0.01814850905900241,joint512,0.05622061984342002,2
scan-hop-7560d96129525ada,0,16,delay,1.9442234209819151,2,2.520894739340096,grid512,1.9442234209793485,2
scan-hop-7560d96129525ada,0,16,delay,1.9442234209819151,2,2.632067615269415,grid8192,1.9442234209793485,2
scan-hop-7560d96129525ada,0,16,delay,3.0798911672057923,2,2.520894739340096,local512,3.079891167206254,2
scan-hop-7560d96129525ada,0,16,delay,1.5820347573096907,2,0.3956472906097763,joint512,1.58203475731059,2
scan-hop-4d85ec3c4f985f42,0,16,frequency,28.035727424300177,9,0.25403824612323467,grid512,28.035727424299758,9
scan-hop-4d85ec3c4f985f42,0,16,frequency,11.23015602615136,9,0.025416131881950303,grid8192,11.23015602615096,9
scan-hop-4d85ec3c4f985f42,0,16,frequency,0.120188668307296,9,0.2674583200159332,local512,0.1201886683078322,9
scan-hop-4d85ec3c4f985f42,0,16,frequency,0.04514263970031431,9,0.05038615615198403,joint512,0.0451426396986313,9
scan-hop-4d85ec3c4f985f42,0,16,delay,0.3968381188762093,9,1.5534288685575703,grid512,0.3968381188763325,9
scan-hop-4d85ec3c4f985f42,0,16,delay,0.7160249702773893,9,1.5552180678973535,grid8192,0.7160249702776527,9
scan-hop-4d85ec3c4f985f42,0,16,delay,0.46290751310665834,9,1.5534624629505869,local512,0.4629075131065812,9
scan-hop-4d85ec3c4f985f42,0,16,delay,0.38803814491939265,9,1.2999431560920771,joint512,0.38803814491957395,9
scan-hop-8a7c8202a5bf67c8,0,16,frequency,12.27013205460799,3,0.30832481302505105,grid512,12.270132054610077,3
scan-hop-8a7c8202a5bf67c8,0,16,frequency,4.947637933376238,3,0.002430134300507752,grid8192,4.947637933377478,3
scan-hop-8a7c8202a5bf67c8,0,16,frequency,0.3387569896832188,3,0.30832481302505105,local512,0.33875698968479817,3
scan-hop-8a7c8202a5bf67c8,0,16,frequency,0.01290521668307191,3,0.020923999027897395,joint512,0.012905216678596794,3
scan-hop-8a7c8202a5bf67c8,0,16,delay,2.260682010371093,3,2.4033573646437363,grid512,2.260682010371093,3
scan-hop-8a7c8202a5bf67c8,0,16,delay,2.260682010371093,3,2.46194941624034,grid8192,2.260682010371093,3
scan-hop-8a7c8202a5bf67c8,0,16,delay,2.051446317459687,3,2.4033573646437363,local512,2.051446317459687,3
scan-hop-8a7c8202a5bf67c8,0,16,delay,2.3182021568046745,3,3.224777920038606,joint512,2.3182021568046745,3
scan-hop-c997353435840769,0,16,frequency,23.812223006681048,11,0.13320088775971828,grid512,23.81222300668249,11
scan-hop-c997353435840769,0,16,frequency,11.114434321930386,11,0.014046282047016365,grid8192,11.114434321931538,11
scan-hop-c997353435840769,0,16,frequency,0.055174190638435115,11,0.13650098455613865,local512,0.0551741906397742,11
scan-hop-c997353435840769,0,16,frequency,0.040150039849864136,11,0.12486365560759602,joint512,0.04015003984991345,11
scan-hop-c997353435840769,0,16,delay,3.201240425943297,10,2.748089846087462,grid512,3.201240425943297,10
scan-hop-c997353435840769,0,16,delay,3.165627150965848,10,2.772581131328113,grid8192,3.165627150965724,10
scan-hop-c997353435840769,0,16,delay,0.8768903786987288,10,2.747064528957177,local512,0.8768903786987288,10
scan-hop-c997353435840769,0,16,delay,0.76150223536368,10,2.3665980216403755,joint512,0.76150223536368,10
scan-hop-82e3eef31eb77a1f,0,16,frequency,17.170711688131245,3,0.17974275450751848,grid512,17.170711688131163,3
scan-hop-82e3eef31eb77a1f,0,16,frequency,7.141330205311067,3,0.008324914466480007,grid8192,7.141330205311995,3
scan-hop-82e3eef31eb77a1f,0,16,frequency,0.08804203774866809,3,0.17974275450751848,local512,0.08804203774742293,3
scan-hop-82e3eef31eb77a1f,0,16,frequency,0.032170106911611554,3,0.02557073557783362,joint512,0.032170106910614116,3
scan-hop-82e3eef31eb77a1f,0,16,delay,2.9226271028802864,3,1.986576637873453,grid512,2.9226271028803144,3
scan-hop-82e3eef31eb77a1f,0,16,delay,2.9226271028802864,3,1.970691834955326,grid8192,2.9226271028803144,3
scan-hop-82e3eef31eb77a1f,0,16,delay,0.3476570453549854,3,1.986576637873453,local512,0.3476570453546837,3
scan-hop-82e3eef31eb77a1f,0,16,delay,0.343031877977268,3,1.9865900059874615,joint512,0.343031877977268,3
scan-hop-966bb8eec823f15c,0,16,frequency,23.59172498434977,5,0.18905688592746953,grid512,23.591724984349824,5
scan-hop-966bb8eec823f15c,0,16,frequency,9.8974819448791,5,0.032678122478879364,grid8192,9.897481944876144,5
scan-hop-966bb8eec823f15c,0,16,frequency,0.08632991611325638,5,0.18905688592746953,local512,0.08632991611357235,5
scan-hop-966bb8eec823f15c,0,16,frequency,0.05931511281283944,5,0.18174458148071043,joint512,0.05931511281200774,5
scan-hop-966bb8eec823f15c,0,16,delay,1.2298154245141466,5,1.2498777039872566,grid512,1.2298154245152153,5
scan-hop-966bb8eec823f15c,0,16,delay,1.2298154245141466,5,1.274057054167508,grid8192,1.2298154245138422,5
scan-hop-966bb8eec823f15c,0,16,delay,0.5275540685185379,5,1.2498777039872566,local512,0.5275540685212102,5
scan-hop-966bb8eec823f15c,0,16,delay,0.4537174383554302,5,0.5137973543760385,joint512,0.45371743835638806,5
scan-hop-fcd4703daa52a827,0,16,frequency,21.96258435092153,6,0.21950945607361239,grid512,21.962584350922825,6
scan-hop-fcd4703daa52a827,0,16,frequency,6.052439522196878,6,0.006442706304439673,grid8192,6.052439522199926,6
scan-hop-fcd4703daa52a827,0,16,frequency,0.09923846922969012,6,0.21950945607361239,local512,0.09923846923116217,6
scan-hop-fcd4703daa52a827,0,16,frequency,0.10629157608339342,6,0.23113478324413872,joint512,0.10629157608415427,6
scan-hop-fcd4703daa52a827,0,16,delay,1.1267197265750197,6,2.080693881565123,grid512,1.1267197265750197,6
scan-hop-fcd4703daa52a827,0,16,delay,1.1267197265786044,6,2.1045794383477254,grid8192,1.1267197265786044,6
scan-hop-fcd4703daa52a827,0,16,delay,0.7580493241649385,6,2.080693881565123,local512,0.7580493241649385,6
scan-hop-fcd4703daa52a827,0,16,delay,0.942026711169502,6,2.0600286616250187,joint512,0.942026711169502,6
scan-hop-c385aedb1181e285,0,16,frequency,8.632527946055294,5,0.10313706262301624,grid512,8.632527946058934,5
scan-hop-c385aedb1181e285,0,16,frequency,6.618840730493547,5,0.00505834272779498,grid8192,6.618840730492394,5
scan-hop-c385aedb1181e285,0,16,frequency,0.058178605575876945,5,0.10014803678964358,local512,0.058178605580067766,5
scan-hop-c385aedb1181e285,0,16,frequency,0.05072268069123566,5,0.10014803678964358,joint512,0.0507226806950972,5
scan-hop-c385aedb1181e285,0,16,delay,1.8552925529868574,5,2.9067229490867446,grid512,1.8552925529867736,5
scan-hop-c385aedb1181e285,0,16,delay,1.8559727364606644,5,2.821825824458569,grid8192,1.8559727364605239,5
scan-hop-c385aedb1181e285,0,16,delay,1.5765513218403282,5,2.9067855760321195,local512,1.5765513218398146,5
scan-hop-c385aedb1181e285,0,16,delay,1.474983791759729,5,2.8614897971857354,joint512,1.4749837917591802,5
scan-hop-9e4724f933719f16,0,16,frequency,28.793525780403233,5,0.378883196649344,grid512,28.79352578040654,5
scan-hop-9e4724f933719f16,0,16,frequency,11.176196222224837,5,0.010818555202465304,grid8192,11.176196222225839,5
scan-hop-9e4724f933719f16,0,16,frequency,0.21034588637042007,5,0.378883196649344,local512,0.2103458863713859,5
scan-hop-9e4724f933719f16,0,16,frequency,0.041534418696091306,5,0.06873196338482343,joint512,0.04153441869490938,5
scan-hop-9e4724f933719f16,0,16,delay,1.0305834744294688,5,1.7260093291109666,grid512,1.03058347442897,5
scan-hop-9e4724f933719f16,0,16,delay,0.5776763023522606,5,1.752862960906418,grid8192,0.5776763023531508,5
scan-hop-9e4724f933719f16,0,16,delay,0.6272579781311062,5,1.7260093291109666,local512,0.627257978131576,5
scan-hop-9e4724f933719f16,0,16,delay,0.5182678891258504,5,1.5022339864112226,joint512,0.5182678891253327,5
scan-hop-2e5291e998d9539d,0,16,frequency,15.629883877955406,6,0.06576813972955152,grid512,15.629883877952665,6
scan-hop-2e5291e998d9539d,0,16,frequency,3.3107746885114464,6,0.02085262501922186,grid8192,3.3107746885104246,6
scan-hop-2e5291e998d9539d,0,16,frequency,0.04395453214747126,6,0.06576813972955152,local512,0.04395453214798956,6
scan-hop-2e5291e998d9539d,0,16,frequency,0.02507874715902435,6,0.06481217382631899,joint512,0.025078747158126448,6
scan-hop-2e5291e998d9539d,0,16,delay,0.46094561249431015,6,1.900480922217252,grid512,0.4609456124942467,6
scan-hop-2e5291e998d9539d,0,16,delay,0.4609456124895608,6,1.880309398578234,grid8192,0.4609456124895608,6
scan-hop-2e5291e998d9539d,0,16,delay,0.7058472500632686,6,1.900480922217252,local512,0.7058472500632776,6
scan-hop-2e5291e998d9539d,0,16,delay,0.687499545634897,6,1.8634810631786056,joint512,0.687499545634897,6
scan-hop-ccd4ff7d73b8e12e,0,16,frequency,31.753470045536428,4,0.1410268303543464,grid512,31.753470045533426,4
scan-hop-ccd4ff7d73b8e12e,0,16,frequency,9.786901148030822,4,0.0157299806826139,grid8192,9.78690114803251,4
scan-hop-ccd4ff7d73b8e12e,0,16,frequency,0.03944887265487705,4,0.1410268303543464,local512,0.03944887265315429,4
scan-hop-ccd4ff7d73b8e12e,0,16,frequency,0.057810158411883535,4,0.1410268303543464,joint512,0.05781015840890029,4
scan-hop-ccd4ff7d73b8e12e,0,16,delay,2.5107496261391273,4,1.4507884347829263,grid512,2.5107496261391273,4
scan-hop-ccd4ff7d73b8e12e,0,16,delay,2.5107496261391273,4,1.4419168432933214,grid8192,2.5107496261391273,4
scan-hop-ccd4ff7d73b8e12e,0,16,delay,0.3642600138312629,4,1.4507884347829263,local512,0.3642600138312629,4
scan-hop-ccd4ff7d73b8e12e,0,16,delay,0.3410034248780363,4,1.3448265138004185,joint512,0.34100342487878116,4
