session_id,sample_rate_hz,visit_index,target_index,state,reason,accepted_observations,timing_sigma_ns,cfo_sigma_hz
scan-fw-d355d83ab1474d34,10000000,883,0,tracking,accepted PSS observation,4,1019.2727726853973,101588.60833963158
scan-fw-d355d83ab1474d34,10000000,884,4,acquiring,accepted PSS observation,1,940.4887988717073,200000.0
scan-fw-d355d83ab1474d34,10000000,885,7,acquiring,accepted PSS observation,1,1094.701643751806,200000.0
scan-fw-d355d83ab1474d34,10000000,886,1,lost,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,890,7,coasting,no observation inside prediction gate,1,7096.4508864308755,200123.14955715436
scan-fw-d355d83ab1474d34,10000000,891,3,acquiring,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,893,0,tracking,accepted PSS observation,5,931.8563477677757,92971.74608604488
scan-fw-d355d83ab1474d34,10000000,897,3,lost,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,898,7,coasting,no observation inside prediction gate,1,18266.89033981766,200834.4625453796
scan-fw-d355d83ab1474d34,10000000,900,3,lost,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,903,4,coasting,no observation inside prediction gate,1,26665.556067350008,201783.08118765918
scan-fw-d355d83ab1474d34,10000000,904,4,coasting,no observation inside prediction gate,1,28068.67122350196,201975.86506313254
scan-fw-d355d83ab1474d34,10000000,908,4,lost,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,909,4,lost,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,918,3,lost,no observation inside prediction gate,0,,
scan-fw-d355d83ab1474d34,10000000,921,3,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,855,6,acquiring,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,856,6,acquiring,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,857,2,acquiring,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,858,0,acquiring,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,859,7,acquiring,accepted PSS observation,1,1228.3416412541808,200000.0
scan-fw-d72f88e21eb9e620,10000000,860,7,coasting,no observation inside prediction gate,1,1864.9830764040587,200004.92556604862
scan-fw-d72f88e21eb9e620,10000000,861,2,acquiring,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,862,2,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,863,2,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,864,5,acquiring,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,865,6,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,866,0,acquiring,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,867,5,acquiring,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,868,1,acquiring,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,869,2,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,870,5,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,871,3,acquiring,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,872,7,coasting,no observation inside prediction gate,1,18276.768970221223,200834.5895305734
scan-fw-d72f88e21eb9e620,10000000,873,2,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,874,5,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,875,5,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,876,0,acquiring,accepted PSS observation,1,1053.2666174417488,200000.0
scan-fw-d72f88e21eb9e620,10000000,877,0,acquiring,accepted PSS observation,2,877.1676246561934,141423.09898154528
scan-fw-d72f88e21eb9e620,10000000,879,0,tracking,accepted PSS observation,3,992.6154919350284,115493.78068625132
scan-fw-d72f88e21eb9e620,10000000,880,5,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,882,7,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,883,0,tracking,accepted PSS observation,4,997.6991001599191,100178.22203436609
scan-fw-d72f88e21eb9e620,10000000,885,7,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,886,6,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,888,6,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,889,1,acquiring,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,890,1,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,892,3,acquiring,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,894,7,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,898,6,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,909,3,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,911,1,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,914,3,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,917,1,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,921,3,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,932,1,lost,no observation inside prediction gate,0,,
scan-fw-d72f88e21eb9e620,10000000,939,3,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,854,2,acquiring,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,855,3,acquiring,accepted PSS observation,1,1215.7343351697962,200000.0
scan-fw-da6805a08345af8c,15000000,856,0,acquiring,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,857,6,acquiring,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,858,5,acquiring,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,859,6,acquiring,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,860,0,acquiring,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,861,1,acquiring,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,862,1,acquiring,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,863,7,acquiring,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,864,3,coasting,no observation inside prediction gate,1,12693.851748879491,200400.4030426118
scan-fw-da6805a08345af8c,15000000,865,0,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,866,1,acquiring,accepted PSS observation,1,1114.5031710752914,200000.0
scan-fw-da6805a08345af8c,15000000,867,7,acquiring,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,868,0,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,869,7,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,870,3,coasting,no observation inside prediction gate,1,21097.17903441711,201113.63941913974
scan-fw-da6805a08345af8c,15000000,871,6,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,872,6,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,873,7,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,874,3,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,875,2,acquiring,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,876,3,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,877,5,acquiring,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,878,7,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,879,3,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,880,2,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,882,7,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,883,2,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,887,1,acquiring,accepted PSS observation,2,1036.628066581964,142186.50947841044
scan-fw-da6805a08345af8c,15000000,888,0,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,890,1,tracking,accepted PSS observation,3,774.5052237335394,116156.19068855759
scan-fw-da6805a08345af8c,15000000,891,1,coasting,no observation inside prediction gate,3,812.5656904529677,116317.8372024628
scan-fw-da6805a08345af8c,15000000,893,6,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,894,6,acquiring,accepted PSS observation,1,1268.6830630705058,200000.0
scan-fw-da6805a08345af8c,15000000,895,0,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,896,5,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,897,2,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,909,5,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,911,2,lost,no observation inside prediction gate,0,,
scan-fw-da6805a08345af8c,15000000,927,5,acquiring,accepted PSS observation,1,1115.148386938116,200000.0
scan-fw-da6805a08345af8c,15000000,930,5,coasting,no observation inside prediction gate,1,4348.938513695268,200044.23066059547
scan-fw-e6f41401336687f2,10000000,855,5,acquiring,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,856,4,acquiring,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,857,4,acquiring,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,858,4,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,859,7,acquiring,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,860,4,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,861,2,acquiring,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,862,0,acquiring,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,863,7,acquiring,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,864,5,acquiring,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,865,7,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,866,2,acquiring,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,867,3,acquiring,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,868,2,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,869,3,acquiring,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,870,2,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,871,6,acquiring,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,872,4,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,873,2,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,874,7,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,875,7,acquiring,accepted PSS observation,1,1162.483858379108,200000.0
scan-fw-e6f41401336687f2,10000000,876,0,acquiring,accepted PSS observation,1,1171.4739461720883,200000.0
scan-fw-e6f41401336687f2,10000000,877,6,acquiring,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,878,5,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,879,4,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,880,3,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,881,3,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,882,2,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,884,5,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,885,7,coasting,no observation inside prediction gate,1,14071.110202902917,200493.27844537908
scan-fw-e6f41401336687f2,10000000,886,0,coasting,no observation inside prediction gate,1,14071.95144180599,200493.28520680542
scan-fw-e6f41401336687f2,10000000,888,3,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,889,0,coasting,no observation inside prediction gate,1,18274.16085480261,200834.69288496015
scan-fw-e6f41401336687f2,10000000,891,3,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,892,5,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,894,0,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,898,6,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,900,0,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,907,5,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,919,6,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,932,6,lost,no observation inside prediction gate,0,,
scan-fw-e6f41401336687f2,10000000,946,6,lost,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,856,3,acquiring,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,857,2,acquiring,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,858,0,acquiring,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,859,4,acquiring,accepted PSS observation,1,1027.2860147059084,200000.0
scan-fw-ee0580647f45d712,10000000,860,0,acquiring,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,861,4,coasting,no observation inside prediction gate,1,2992.8743917566285,200019.7722993915
scan-fw-ee0580647f45d712,10000000,862,4,acquiring,accepted PSS observation,2,977.1647442521526,141437.0874135648
scan-fw-ee0580647f45d712,10000000,863,7,acquiring,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,864,4,coasting,no observation inside prediction gate,2,1723.2443846414114,141506.83455255514
scan-fw-ee0580647f45d712,10000000,865,5,acquiring,accepted PSS observation,1,868.3606304489649,200000.0
scan-fw-ee0580647f45d712,10000000,866,4,tracking,accepted PSS observation,3,974.1568983645476,115584.98096994858
scan-fw-ee0580647f45d712,10000000,867,5,coasting,no observation inside prediction gate,1,2939.6798528689765,200019.73647037338
scan-fw-ee0580647f45d712,10000000,868,6,acquiring,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,869,3,acquiring,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,870,6,acquiring,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,871,2,acquiring,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,872,3,lost,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,873,6,lost,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,874,5,acquiring,accepted PSS observation,2,755.7052835599329,141562.60063503805
scan-fw-ee0580647f45d712,10000000,875,4,tracking,accepted PSS observation,4,974.8154774434034,100886.92916320327
scan-fw-ee0580647f45d712,10000000,876,5,tracking,accepted PSS observation,3,674.9235063085426,115630.54430941746
scan-fw-ee0580647f45d712,10000000,878,2,lost,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,879,0,acquiring,accepted PSS observation,1,1109.6993071567933,200000.0
scan-fw-ee0580647f45d712,10000000,880,2,lost,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,881,0,acquiring,accepted PSS observation,2,1004.3358909744638,141428.31576439232
scan-fw-ee0580647f45d712,10000000,882,2,lost,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,884,7,acquiring,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,886,5,tracking,accepted PSS observation,4,813.4882045319977,101134.81322500588
scan-fw-ee0580647f45d712,10000000,888,0,tracking,accepted PSS observation,3,1080.039839240481,115712.72233313876
scan-fw-ee0580647f45d712,10000000,889,6,lost,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,890,3,lost,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,891,0,tracking,accepted PSS observation,4,904.2394965528117,100384.38035504639
scan-fw-ee0580647f45d712,10000000,892,5,tracking,accepted PSS observation,5,641.8447333181063,91389.6106328655
scan-fw-ee0580647f45d712,10000000,893,3,lost,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,897,3,lost,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,898,6,lost,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,899,2,lost,no observation inside prediction gate,0,,
scan-fw-ee0580647f45d712,10000000,900,7,lost,no observation inside prediction gate,0,,
